asin	overall	sentimentScores
B000068NW5	5	0.8741
B000068NW5	5	0.5106
B000068NW5	5	0.7506
B000068NW5	4	0.9337
B000068NW5	5	0.6908
B000068NW5	5	0.8748
B000068NW5	5	0.1779
B000068NW5	3	0.296
B000068NW5	5	0.8172
B000068NW5	4	0.9665
B000068NW5	3	0.8225
B000068NW5	5	0.9262
B000068NW5	3	-0.4767
B000068NW5	4	-0.7186
B000068NW5	5	0.4019
B000068NW5	4	-0.5994
B000068NW5	5	0.8316
B000068NW5	5	0.301
B000068NW5	5	0.573
B000068NW5	5	0.4588
B000068NW5	5	0.9242
B000068NW5	5	0.8074
B000068NW5	5	0.2023
B000068NW5	5	0.3612
B000068NW5	4	0.9409
B000068NW5	1	-0.8203
B000068NW5	5	0.8412
B000068NW5	5	0.2263
B000068NW5	5	-0.2018
B000068NZC	3	0.3818
B000068NZC	5	0.8481
B000068NZC	5	0.6908
B000068NZC	5	0.8442
B000068NZC	4	0.34
B000068NZC	2	0.3339
B000068NZC	5	0.2732
B000068NZG	5	0.1027
B000068NZG	5	0.9719
B000068NZG	5	0.8656
B000068NZG	4	0.9151
B000068NZG	4	0.8555
B000068O1N	4	0.5106
B000068O1N	5	0.9312
B000068O1N	5	-0.1739
B000068O1N	5	0.8803
B000068O1N	5	0.9354
B000068O1N	5	0.8689
B000068O1N	5	0.7263
B000068O1N	5	0.8689
B000068O1N	5	0.9449
B000068O3D	5	0.8934
B000068O3D	5	0.0
B000068O3D	5	0.7184
B000068O3D	5	-0.7214
B000068O3D	4	0.8885
B000068O3D	5	0.4215
B000068O3D	5	0.7096
B000068O3X	5	0.6838
B000068O3X	4	0.1643
B000068O3X	4	0.8708
B000068O3X	5	0.784
B000068O3X	5	0.8155
B000068O3X	5	0.7984
B000068O3X	5	0.1531
B000068O3X	4	0.91
B000068O3X	5	-0.7027
B000068O3X	5	0.8911
B000068O3X	4	0.4215
B000068O3X	5	0.6319
B000068O3X	5	0.7343
B000068O3X	5	0.1779
B000068O3X	5	0.3595
B000068O3X	5	0.9493
B000068O3X	5	0.0772
B000068O4H	4	0.5849
B000068O4H	5	0.932
B000068O4H	5	0.8544
B000068O4H	5	0.7964
B000068O4H	4	-0.1796
B000068O4H	4	0.7351
B000068O4H	2	-0.4767
B000068O4H	5	0.2449
B000068O4H	5	-0.2057
B000068O4H	5	0.0
B000068O59	4	0.9264
B000068O59	5	0.8689
B000068O59	5	0.765
B000068O59	4	0.867
B000068O59	5	0.34
B000068O59	5	0.9607
B00006LVEU	5	0.9297
B00006LVEU	5	0.5665
B00006LVEU	5	0.68
B00006LVEU	3	0.8625
B00006LVEU	5	0.2714
B00006LVEU	5	-0.079
B00006LVEU	4	-0.4003
B00006LVEU	5	0.9501
B00006LVEU	5	0.8316
B00006LVEU	5	0.5803
B00006LVEU	3	0.1531
B00006LVEU	5	0.0772
B00006LVEU	5	0.3612
B00006LVEU	5	0.6249
B00009W40D	5	0.4404
B00009W40D	5	0.9738
B00009W40D	4	0.1779
B00009W40D	5	0.5194
B00009W40D	4	0.9571
B00009W40D	4	0.6361
B00009W40G	4	0.9463
B00009W40G	4	0.4926
B00009W40G	5	0.8316
B00009W40G	4	0.8625
B00009W40G	4	0.4767
B00009W40G	3	0.2111
B0000AQRSR	4	0.3451
B0000AQRSR	4	0.7964
B0000AQRSR	5	0.6808
B0000AQRSR	5	0.9607
B0000AQRSR	4	0.9684
B0000AQRSS	4	0.9129
B0000AQRSS	4	0.9417
B0000AQRSS	5	0.7906
B0000AQRSS	5	0.7351
B0000AQRSS	4	0.9211
B0000AQRSS	4	0.9305
B0000AQRSS	5	0.875
B0000AQRST	5	0.5574
B0000AQRST	5	0.6249
B0000AQRST	5	0.936
B0000AQRST	5	0.8979
B0000AQRST	5	0.9477
B0000AQRST	5	0.1546
B0000AQRST	5	0.8677
B0000AQRST	4	0.4404
B0000AQRST	4	0.9874
B0000AQRST	5	-0.1719
B0000AQRST	4	0.2732
B0000AQRSU	5	0.9584
B0000AQRSU	5	0.7501
B0000AQRSU	5	0.6908
B0000AQRSU	4	0.9287
B0000AQRSU	4	0.0
B0000AQRSU	4	0.9981
B0000AQRSU	5	0.9361
B0000AQRSU	5	0.9575
B0000AQRSU	5	0.9245
B0000AQRSU	5	0.8928
B0000AQRSU	5	0.68
B0000AQRSU	4	0.2486
B0000AQRSU	4	0.7655
B0000AQRSU	4	0.9839
B0000AQRSU	5	0.9605
B0000AQRSU	4	0.8074
B0000AQRSU	4	0.2732
B000165DSM	5	-0.1511
B000165DSM	5	0.8313
B000165DSM	4	0.743
B000165DSM	1	-0.2263
B000165DSM	1	-0.7789
B000165DSM	4	0.6486
B000165DSM	5	0.9887
B000165DSM	5	0.7906
B000165DSM	4	0.8126
B000165DSM	5	0.2023
B000165DSM	4	0.7674
B000165DSM	4	0.9022
B000165DSM	4	-0.6486
B000165DSM	5	0.9468
B000165DSM	4	0.8225
B000165DSM	5	0.7263
B000165DSM	5	0.7819
B000165DSM	5	0.6369
B0001FTVD6	5	0.6893
B0001FTVD6	5	0.0258
B0001FTVD6	4	0.743
B0001FTVD6	5	0.9022
B0001FTVD6	5	0.3691
B0001FTVD6	5	0.577
B0001FTVD6	5	0.6597
B0001FTVD6	5	0.8718
B0001FTVD6	5	0.9187
B0001FTVD6	5	0.6229
B0001FTVD6	5	0.296
B0001FTVD6	5	0.5106
B0002BACB4	5	0.9509
B0002BACB4	5	0.886
B0002BACB4	5	0.8555
B0002BACB4	5	0.9543
B0002BACB4	5	0.8433
B0002BACB4	5	0.9929
B0002BACB4	5	0.9588
B0002CZR3G	5	0.1531
B0002CZR3G	3	0.7037
B0002CZR3G	4	0.9595
B0002CZR3G	5	0.9746
B0002CZR3G	4	0.9423
B0002CZR3G	4	0.9204
B0002CZSJO	5	0.9377
B0002CZSJO	5	0.7184
B0002CZSJO	5	0.1779
B0002CZSJO	4	0.9348
B0002CZSJO	5	0.8402
B0002CZSJO	5	-0.8795
B0002CZSJO	4	0.5859
B0002CZSJO	4	0.7351
B0002CZSJO	5	0.7003
B0002CZSJO	5	0.8839
B0002CZSJO	5	0.25
B0002CZSJO	5	0.4215
B0002CZSJO	5	0.8158
B0002CZSJO	4	-0.0649
B0002CZSJO	5	0.8976
B0002CZSJO	5	0.8689
B0002CZSJO	5	0.4404
B0002CZSJO	5	0.9042
B0002CZSJO	4	0.8882
B0002CZSJO	5	0.6597
B0002CZSJO	4	0.4269
B0002CZSJO	5	0.8859
B0002CZSJO	5	0.9072
B0002CZSJO	2	-0.5873
B0002CZSJO	3	-0.0516
B0002CZSJO	5	0.9081
B0002CZSJO	5	0.2023
B0002CZSJO	5	0.8979
B0002CZSJY	4	0.9729
B0002CZSJY	5	0.6369
B0002CZSJY	5	0.7346
B0002CZSJY	5	0.7346
B0002CZSJY	4	0.802
B0002CZSJY	5	0.8625
B0002CZSJY	5	0.3862
B0002CZSJY	5	0.3612
B0002CZSJY	5	0.8436
B0002CZSJY	4	0.9623
B0002CZSJY	5	0.9808
B0002CZSJY	4	0.8319
B0002CZSJY	4	0.9652
B0002CZSJY	5	0.8126
B0002CZSJY	5	0.9475
B0002CZSJY	3	0.0
B0002CZSJY	4	0.9891
B0002CZSJY	5	0.8519
B0002CZSJY	5	0.886
B0002CZSJY	5	0.8622
B0002CZSJY	5	-0.3182
B0002CZSJY	5	0.7845
B0002CZST4	4	0.919
B0002CZST4	5	-0.1215
B0002CZST4	5	0.8942
B0002CZST4	4	0.9062
B0002CZST4	5	0.8143
B0002CZST4	5	0.9476
B0002CZST4	5	0.9451
B0002CZST4	5	0.8591
B0002CZST4	5	0.9468
B0002CZST4	5	0.7269
B0002CZST4	5	0.7906
B0002CZT0M	4	0.8173
B0002CZT0M	4	0.0351
B0002CZT0M	5	0.9514
B0002CZT0M	5	0.9022
B0002CZT0M	5	0.5965
B0002CZT0M	5	0.9509
B0002CZT0M	3	0.6124
B0002CZT0M	4	0.9647
B0002CZTIO	4	-0.8669
B0002CZTIO	5	0.7841
B0002CZTIO	4	0.6369
B0002CZTIO	2	0.1779
B0002CZTIO	3	0.2732
B0002CZTIO	3	0.0
B0002CZTIO	5	0.8555
B0002CZTIO	5	0.8826
B0002CZTIO	5	0.4404
B0002CZTIO	4	0.9196
B0002CZTIO	4	0.9445
B0002CZTIO	4	-0.6705
B0002CZTIO	5	0.9752
B0002CZTIO	4	0.0
B0002CZTIO	5	0.9037
B0002CZTIO	4	0.8977
B0002CZUTM	5	0.9745
B0002CZUTM	5	0.9643
B0002CZUTM	5	0.9105
B0002CZUTM	3	0.9929
B0002CZUTM	5	0.9945
B0002CZUTM	4	0.978
B0002CZUTM	4	0.9666
B0002CZUTM	5	0.9967
B0002CZUTM	5	0.9858
B0002CZUTM	5	0.8478
B0002CZUTM	5	0.99
B0002CZUUG	5	0.9813
B0002CZUUG	5	0.987
B0002CZUUG	4	0.9628
B0002CZUUG	5	0.9976
B0002CZUUG	5	0.9661
B0002CZUUG	5	0.9923
B0002CZUUG	5	0.9978
B0002CZUUG	3	0.4019
B0002CZUUG	3	0.971
B0002CZUUG	5	0.9949
B0002CZUUG	3	0.9826
B0002CZUUG	5	0.9722
B0002CZUUG	5	0.9985
B0002CZUUG	5	0.96
B0002CZUUG	5	0.9301
B0002CZUUG	5	0.9249
B0002CZUUG	5	0.6472
B0002CZUUG	2	-0.4816
B0002CZUUG	5	0.8955
B0002CZUUG	5	0.9968
B0002CZUUG	5	0.8957
B0002CZUUG	5	0.9829
B0002CZV46	4	0.925
B0002CZV46	5	0.4391
B0002CZV46	4	0.9509
B0002CZV46	5	0.6096
B0002CZV46	5	0.7777
B0002CZV46	3	0.9878
B0002CZV46	5	0.8957
B0002CZV46	5	0.474
B0002CZV46	3	0.9653
B0002CZV46	5	0.836
B0002CZV78	5	0.9716
B0002CZV78	5	0.9214
B0002CZV78	5	0.8137
B0002CZV78	5	0.9954
B0002CZV78	5	0.8172
B0002CZV78	5	0.9753
B0002CZV7I	4	0.7579
B0002CZV7I	4	0.8777
B0002CZV7I	5	0.9172
B0002CZV7I	4	0.8997
B0002CZV7I	4	0.9625
B0002CZV7I	5	0.8575
B0002CZV82	5	0.9929
B0002CZV82	4	0.9894
B0002CZV82	5	0.7574
B0002CZV82	5	0.4767
B0002CZV82	5	-0.6015
B0002CZV82	1	0.8772
B0002CZV82	4	0.9583
B0002CZV82	5	0.743
B0002CZV82	5	0.9153
B0002CZV82	2	0.9998
B0002CZV82	1	0.3182
B0002CZV82	4	0.9545
B0002CZV82	5	0.9718
B0002CZV82	3	-0.508
B0002CZV82	5	0.9652
B0002CZV82	4	0.0982
B0002CZV82	3	0.9683
B0002CZV82	5	-0.872
B0002CZV82	5	0.9559
B0002CZV82	5	0.9787
B0002CZVA0	4	0.902
B0002CZVA0	4	0.9877
B0002CZVA0	4	0.9531
B0002CZVA0	5	0.8255
B0002CZVA0	5	0.886
B0002CZVA0	5	0.932
B0002CZVA0	5	0.9799
B0002CZVA0	4	0.9775
B0002CZVA0	4	0.9098
B0002CZVB4	5	0.875
B0002CZVB4	5	0.9766
B0002CZVB4	4	0.4767
B0002CZVB4	5	0.8225
B0002CZVB4	5	0.967
B0002CZVBE	3	0.4404
B0002CZVBE	5	0.9413
B0002CZVBE	5	0.6124
B0002CZVBE	4	0.985
B0002CZVBE	4	0.5719
B0002CZVBE	5	0.8271
B0002CZVBE	5	0.8074
B0002CZVBE	4	0.9674
B0002CZVBE	5	0.4404
B0002CZVBE	5	0.6597
B0002CZVBE	5	0.9545
B0002CZVBE	5	0.9432
B0002CZVBE	5	0.9911
B0002CZVHI	5	0.8591
B0002CZVHI	5	0.8955
B0002CZVHI	5	0.9088
B0002CZVHI	5	0.9026
B0002CZVHI	5	0.9649
B0002CZVHI	5	0.9751
B0002CZVHI	5	0.9283
B0002CZVI2	5	0.5848
B0002CZVI2	3	0.6996
B0002CZVI2	5	-0.1828
B0002CZVI2	5	0.5423
B0002CZVI2	5	0.4576
B0002CZVI2	5	0.9728
B0002CZVI2	4	0.6962
B0002CZVI2	5	0.6996
B0002CZVI2	5	0.4215
B0002CZVI2	5	0.126
B0002CZVK0	5	-0.802
B0002CZVK0	5	-0.3624
B0002CZVK0	5	0.9153
B0002CZVK0	5	0.9037
B0002CZVK0	4	0.2439
B0002CZVK0	5	0.6588
B0002CZVK0	5	0.0
B0002CZVK0	5	0.9519
B0002CZVK0	4	0.1352
B0002CZVK0	5	0.946
B0002CZVK0	3	-0.5411
B0002CZVK0	5	0.9761
B0002CZVK0	5	0.971
B0002CZVK0	5	0.0
B0002CZVK0	5	0.3382
B0002CZVK0	2	0.4215
B0002CZVK0	4	0.6705
B0002CZVK0	3	0.5739
B0002CZVK0	4	0.3626
B0002CZVK0	5	0.8655
B0002CZVK0	5	0.1027
B0002CZVK0	3	0.5859
B0002CZVK0	5	0.9155
B0002CZVK0	3	0.128
B0002CZVW8	5	0.6808
B0002CZVW8	5	0.8687
B0002CZVW8	5	0.4767
B0002CZVW8	4	0.7845
B0002CZVW8	5	0.34
B0002CZVW8	5	0.0
B0002CZVWS	5	0.9689
B0002CZVWS	5	0.6249
B0002CZVWS	4	0.2023
B0002CZVWS	5	0.4927
B0002CZVWS	4	0.9601
B0002CZVWS	5	0.8591
B0002CZVWS	5	0.8979
B0002CZVWS	5	0.7579
B0002CZVWS	5	0.7717
B0002CZVWS	3	0.9442
B0002CZVWS	5	0.8268
B0002CZVWS	5	0.2732
B0002CZVWS	4	0.6124
B0002CZVWS	5	0.9241
B0002CZVWS	5	0.91
B0002CZVWS	5	0.8176
B0002CZVXM	5	0.9524
B0002CZVXM	4	0.7131
B0002CZVXM	4	-0.915
B0002CZVXM	4	0.3182
B0002CZVXM	4	0.2547
B0002CZVXM	5	0.8519
B0002CZVXM	5	0.872
B0002CZVXM	4	0.8447
B0002CZVXM	5	0.8172
B0002CZVXM	5	0.7783
B0002CZVXM	5	0.9381
B0002CZVXM	5	0.9441
B0002CZVXM	5	0.9292
B0002CZVXM	5	0.8442
B0002CZVXM	4	0.9548
B0002CZVXM	5	0.8499
B0002CZVXM	5	0.34
B0002CZVXM	5	-0.6696
B0002CZVXM	5	0.8221
B0002CZVXM	5	0.926
B0002CZVXM	5	0.5838
B0002CZVXM	5	0.9455
B0002CZVXM	5	0.8556
B0002CZVXM	5	0.3468
B0002CZVXM	5	0.5267
B0002CZVXM	4	0.8409
B0002CZVXM	4	0.6478
B0002CZVXM	5	0.9865
B0002CZVXM	4	0.4877
B0002CZVXM	1	0.8727
B0002CZVXM	5	-0.3182
B0002CZVXM	2	-0.5401
B0002CZVXM	3	0.2598
B0002CZVXM	2	0.8801
B0002CZVXM	4	0.6486
B0002CZVXM	5	0.6588
B0002CZVXM	3	0.8402
B0002CZVXM	4	0.9257
B0002CZVXM	5	0.7207
B0002CZVXM	5	0.6486
B0002CZVXM	4	0.4574
B0002CZVXM	4	0.7081
B0002CZVXM	5	0.5609
B0002CZVXM	5	0.8536
B0002CZVXM	4	-0.1779
B0002CZVXM	5	0.8885
B0002CZVXM	5	0.9403
B0002CZVXM	5	0.9337
B0002CZVXM	4	0.8062
B0002CZVXM	5	-0.2057
B0002CZVXM	5	0.54
B0002CZVXM	5	0.8415
B0002CZVXM	5	0.2924
B0002CZVXM	5	0.2212
B0002CZVXM	3	0.9231
B0002CZVXM	5	0.8539
B0002CZVXM	5	0.5719
B0002CZVXM	5	0.836
B0002CZVXM	5	-0.5216
B0002CZVXM	4	0.0
B0002CZVXM	5	0.802
B0002CZVXM	5	0.4639
B0002CZVXM	5	-0.3129
B0002CZVXM	5	0.7549
B0002CZVXM	5	0.8683
B0002CZVXM	5	0.6478
B0002CZVXM	4	0.8271
B0002CZVXM	5	0.9116
B0002CZVXM	3	0.7269
B0002CZVXM	5	0.5859
B0002CZVXM	5	0.6036
B0002CZVXM	5	0.6646
B0002CZVXM	4	0.7438
B0002CZVXM	4	0.9367
B0002CZVZK	5	0.5563
B0002CZVZK	4	0.7506
B0002CZVZK	5	0.8991
B0002CZVZK	3	0.9858
B0002CZVZK	5	0.9081
B0002CZW0Y	5	0.6908
B0002CZW0Y	4	0.8591
B0002CZW0Y	4	0.6705
B0002CZW0Y	4	0.9436
B0002CZW0Y	4	0.8126
B0002CZW0Y	5	0.2057
B0002CZW0Y	5	0.8687
B0002CZW0Y	4	0.0772
B0002CZW0Y	5	0.34
B0002CZW0Y	4	0.3182
B0002CZW0Y	5	0.8953
B0002CZW0Y	4	-0.1531
B0002CZW0Y	2	-0.077
B0002CZW0Y	5	0.8436
B0002CZW0Y	1	0.4951
B0002CZW0Y	4	0.6012
B0002CZW0Y	1	-0.3987
B0002CZW0Y	5	0.9799
B0002CZW0Y	5	0.5106
B0002CZW0Y	2	-0.4404
B0002CZW0Y	5	-0.4019
B0002CZW0Y	5	0.9246
B0002CZW0Y	4	0.9064
B0002CZW0Y	4	0.6808
B0002CZW0Y	5	0.0
B0002CZW0Y	3	0.6808
B0002CZW0Y	3	0.2732
B0002CZW0Y	4	0.813
B0002CZW0Y	4	-0.4939
B0002CZW0Y	4	0.6124
B0002CZW0Y	4	-0.4215
B0002CZW0Y	5	0.5719
B0002CZW0Y	5	0.7506
B0002CZW0Y	5	0.5327
B0002CZW0Y	5	0.6892
B0002CZW0Y	5	0.6361
B0002CZW0Y	4	0.7512
B0002CZW0Y	5	0.8313
B0002CZW0Y	4	0.8622
B0002CZW0Y	5	0.4404
B0002CZW0Y	5	0.0
B0002CZW0Y	4	0.2263
B0002CZW0Y	5	0.8545
B0002CZW0Y	4	0.5423
B0002CZW0Y	5	0.9163
B0002CZW0Y	5	0.4926
B0002CZZW4	5	0.1779
B0002CZZW4	5	0.7003
B0002CZZW4	5	0.6369
B0002CZZW4	5	0.9359
B0002CZZW4	4	0.9451
B0002CZZW4	5	0.6996
B0002CZZW4	5	0.6705
B0002CZZW4	5	0.9201
B0002CZZW4	2	0.8898
B0002CZZW4	5	0.9612
B0002CZZW4	5	0.966
B0002CZZW4	5	0.9358
B0002CZZW4	4	0.9201
B0002CZZW4	4	0.6369
B0002CZZW4	5	0.9337
B0002CZZW4	5	0.8516
B0002D0096	5	0.8269
B0002D0096	5	0.969
B0002D0096	5	0.7493
B0002D0096	5	0.9049
B0002D0096	4	0.9503
B0002D0096	5	0.9867
B0002D0096	4	0.9524
B0002D0096	5	0.7959
B0002D01IG	5	0.937
B0002D01IG	4	0.9867
B0002D01IG	5	0.5038
B0002D01IG	5	0.9452
B0002D01IG	5	0.9686
B0002D01K4	5	0.6369
B0002D01K4	5	0.9875
B0002D01K4	4	0.8687
B0002D01K4	5	0.8481
B0002D01K4	5	0.923
B0002D01K4	5	0.7844
B0002D01K4	5	0.9555
B0002D01K4	5	0.9644
B0002D01K4	5	0.908
B0002D01K4	5	0.9337
B0002D01K4	5	0.8392
B0002D01K4	5	0.6471
B0002D01K4	5	0.9552
B0002D01K4	5	0.6096
B0002D01K4	5	0.7845
B0002D01K4	4	0.91
B0002D01K4	5	0.3612
B0002D01K4	5	0.3365
B0002D01KO	5	0.7888
B0002D01KO	5	0.8805
B0002D01KO	2	-0.4767
B0002D01KO	4	0.0
B0002D01KO	5	0.8481
B0002D01KO	5	0.6917
B0002D01KO	4	0.8625
B0002D01KO	3	0.296
B0002D01KO	4	0.891
B0002D01PY	5	0.7003
B0002D01PY	5	0.4325
B0002D01PY	1	0.0444
B0002D01PY	5	-0.636
B0002D01PY	5	-0.4019
B0002D01PY	5	0.8268
B0002D01PY	5	-0.656
B0002D02IU	5	0.9982
B0002D02IU	5	0.9912
B0002D02IU	4	0.9922
B0002D02IU	5	0.8553
B0002D02IU	5	0.8168
B0002D02IU	5	0.7964
B0002D02RQ	5	0.7152
B0002D02RQ	5	0.8176
B0002D02RQ	4	0.7495
B0002D02RQ	5	0.926
B0002D02RQ	5	0.9308
B0002D02RQ	4	0.7351
B0002D02RQ	4	0.7351
B0002D02RQ	3	0.5994
B0002D02RQ	2	0.8542
B0002D02RQ	5	0.4404
B0002D02RQ	5	0.9048
B0002D02RQ	5	0.936
B0002D02RQ	5	0.9631
B0002D05FU	5	0.9076
B0002D05FU	5	0.9274
B0002D05FU	5	-0.1779
B0002D05FU	5	0.2023
B0002D05FU	4	0.7436
B0002D05FU	5	0.6369
B0002D05FU	5	0.8012
B0002D070I	5	0.948
B0002D070I	5	0.9709
B0002D070I	3	0.9507
B0002D070I	5	0.91
B0002D070I	4	0.9549
B0002D0B4K	5	0.8779
B0002D0B4K	5	0.8704
B0002D0B4K	5	0.8862
B0002D0B4K	3	-0.3384
B0002D0B4K	5	0.9738
B0002D0B4K	5	-0.3612
B0002D0B4K	5	0.7096
B0002D0B4K	5	0.9902
B0002D0B4K	5	0.6983
B0002D0C1C	4	0.7114
B0002D0C1C	5	0.8807
B0002D0C1C	5	0.6973
B0002D0C1C	5	0.9153
B0002D0C1C	3	0.9897
B0002D0CA8	5	0.9153
B0002D0CA8	5	0.8389
B0002D0CA8	5	0.8271
B0002D0CA8	5	0.7003
B0002D0CA8	5	0.7351
B0002D0CA8	5	0.296
B0002D0CA8	3	0.7003
B0002D0CA8	5	0.7906
B0002D0CA8	5	0.9001
B0002D0CA8	4	0.9169
B0002D0CAI	5	0.7641
B0002D0CAI	5	0.6369
B0002D0CAI	5	0.9493
B0002D0CAI	1	0.9601
B0002D0CAI	5	0.5719
B0002D0CAI	5	0.5719
B0002D0CAI	5	0.6361
B0002D0CAI	5	0.6597
B0002D0CAI	5	0.876
B0002D0CAI	4	-0.2718
B0002D0CAI	5	0.34
B0002D0CEO	5	0.0
B0002D0CEO	5	0.8271
B0002D0CEO	5	0.6496
B0002D0CEO	5	0.6114
B0002D0CEO	4	0.9393
B0002D0CEO	4	0.8807
B0002D0CEO	5	0.2732
B0002D0CEO	5	0.9565
B0002D0CEO	5	0.7579
B0002D0CEO	5	0.7902
B0002D0CEO	5	0.9026
B0002D0CEO	5	0.7351
B0002D0CEO	5	0.5106
B0002D0CEO	5	0.7964
B0002D0CEO	5	0.8268
B0002D0CEO	5	0.8271
B0002D0CEO	5	0.5798
B0002D0CEO	5	0.9476
B0002D0CEO	5	0.4849
B0002D0CEO	5	0.9844
B0002D0CEO	5	0.8313
B0002D0CEO	2	-0.2732
B0002D0CEO	5	0.7351
B0002D0CEO	5	0.9431
B0002D0CEO	5	0.6249
B0002D0CEO	5	0.6369
B0002D0CEO	5	0.9432
B0002D0CEO	4	0.9042
B0002D0CEO	5	0.8588
B0002D0CEO	5	0.9121
B0002D0CEO	5	0.7566
B0002D0CEO	5	0.7964
B0002D0CEO	5	0.6511
B0002D0CEO	5	0.8957
B0002D0CEO	5	0.4939
B0002D0CEO	5	0.875
B0002D0CEO	5	0.9061
B0002D0CEO	5	0.7833
B0002D0CEO	5	0.7405
B0002D0CEO	5	0.9787
B0002D0CEO	5	0.9159
B0002D0CEO	5	0.9565
B0002D0CEO	5	0.9412
B0002D0CEO	5	0.8858
B0002D0CEO	5	0.9458
B0002D0CEO	5	0.2057
B0002D0CEO	4	0.9606
B0002D0CEO	5	0.5352
B0002D0CEO	5	0.9215
B0002D0CEO	5	0.9507
B0002D0CEO	5	0.9642
B0002D0CEO	5	0.8807
B0002D0CEO	4	0.7675
B0002D0CEO	4	0.5848
B0002D0CEO	4	0.4404
B0002D0CGC	5	0.7003
B0002D0CGC	5	0.5688
B0002D0CGC	2	0.5994
B0002D0CGC	4	0.7181
B0002D0CGC	5	0.7184
B0002D0CGC	5	0.9598
B0002D0CGC	5	0.9062
B0002D0CGC	4	0.8832
B0002D0CGC	4	0.4215
B0002D0CGC	5	0.984
B0002D0CGC	4	0.7534
B0002D0CGC	3	-0.0207
B0002D0CGC	5	0.6613
B0002D0CGC	5	0.6249
B0002D0CGC	5	0.7274
B0002D0CGC	5	0.8516
B0002D0CGC	5	0.9393
B0002D0CGC	5	0.8979
B0002D0CGC	4	0.9079
B0002D0CGC	5	0.9888
B0002D0CGC	4	0.91
B0002D0CGC	5	0.6154
B0002D0CGC	5	-0.1567
B0002D0CGC	4	0.8689
B0002D0CGC	5	0.4588
B0002D0CGM	5	0.7506
B0002D0CGM	5	0.7955
B0002D0CGM	5	0.9152
B0002D0CGM	5	0.8439
B0002D0CGM	5	0.6597
B0002D0CGM	5	0.969
B0002D0CGM	4	-0.652
B0002D0CGW	5	0.4685
B0002D0CGW	5	0.5399
B0002D0CGW	5	0.7441
B0002D0CGW	5	0.8439
B0002D0CGW	5	0.4552
B0002D0CGW	5	0.5719
B0002D0CGW	4	0.867
B0002D0CGW	5	0.7274
B0002D0CGW	3	0.9757
B0002D0CGW	5	0.7964
B0002D0CGW	5	0.9735
B0002D0CGW	5	0.9288
B0002D0CGW	5	-0.5747
B0002D0CIK	4	0.9638
B0002D0CIK	5	0.9875
B0002D0CIK	5	-0.128
B0002D0CIK	5	0.9208
B0002D0CIK	5	0.9136
B0002D0CIK	5	-0.3182
B0002D0CIK	5	0.8502
B0002D0CIK	4	0.886
B0002D0CIK	3	0.4404
B0002D0CIK	4	0.9597
B0002D0CIK	4	0.4588
B0002D0CIK	3	0.8176
B0002D0CIK	4	0.9809
B0002D0CKI	3	0.8019
B0002D0CKI	5	0.9583
B0002D0CKI	3	0.9224
B0002D0CKI	4	0.9434
B0002D0CKI	5	0.9303
B0002D0CKI	3	0.8834
B0002D0CKI	3	0.3612
B0002D0CKI	3	0.979
B0002D0CKI	5	0.8934
B0002D0CKI	5	-0.4471
B0002D0CKI	5	0.9528
B0002D0CKI	5	0.3673
B0002D0CKI	4	0.7121
B0002D0CKI	5	0.872
B0002D0CKI	5	0.9097
B0002D0CKI	1	0.0
B0002D0CKI	3	0.34
B0002D0CKI	4	0.6597
B0002D0CKI	5	0.7763
B0002D0CKI	4	0.9482
B0002D0CKI	5	0.9914
B0002D0CKI	5	0.5106
B0002D0CL2	5	0.8993
B0002D0CL2	5	-0.2069
B0002D0CL2	5	0.8957
B0002D0CL2	4	0.4215
B0002D0CL2	5	0.8783
B0002D0CL2	5	0.4094
B0002D0CL2	5	0.296
B0002D0CL2	2	-0.5951
B0002D0CL2	5	0.9628
B0002D0CL2	5	0.4203
B0002D0CL2	5	0.5574
B0002D0CL2	5	0.9559
B0002D0CL2	5	0.9565
B0002D0CLC	3	0.5709
B0002D0CLC	5	0.7246
B0002D0CLC	3	0.6705
B0002D0CLC	5	0.7088
B0002D0CLC	5	0.0
B0002D0CLC	4	0.9562
B0002D0CLC	5	0.8662
B0002D0CLC	5	0.6124
B0002D0CLC	5	0.8934
B0002D0CLC	5	0.8807
B0002D0CLC	3	0.6855
B0002D0CLC	3	0.91
B0002D0CLM	3	0.0235
B0002D0CLM	4	0.9432
B0002D0CLM	4	0.128
B0002D0CLM	4	0.9501
B0002D0CLM	3	0.738
B0002D0CLM	3	0.8012
B0002D0CLM	5	0.4849
B0002D0CLM	4	0.926
B0002D0CLM	3	-0.3182
B0002D0CNA	4	0.929
B0002D0CNA	5	0.296
B0002D0CNA	5	0.872
B0002D0CNA	5	0.6908
B0002D0CNA	5	0.8395
B0002D0CNA	5	0.4404
B0002D0CNA	5	-0.3382
B0002D0CNA	5	0.0754
B0002D0CNA	5	0.4201
B0002D0CNA	5	0.8555
B0002D0CNA	5	0.474
B0002D0CNA	5	0.7777
B0002D0CNA	5	0.9153
B0002D0CNA	4	0.0
B0002D0COE	3	0.9117
B0002D0COE	4	0.7717
B0002D0COE	5	0.4153
B0002D0COE	3	0.6998
B0002D0COE	5	0.34
B0002D0COE	5	0.5986
B0002D0COE	3	0.9657
B0002D0COE	4	0.6342
B0002D0COE	3	0.7553
B0002D0COE	5	0.0
B0002D0COE	2	-0.4449
B0002D0COE	3	0.0
B0002D0COE	4	0.9839
B0002D0COE	5	0.3102
